shipment_id,carrier,origin_city,destination_city,status,delay_days,cost_usd,weight_kg,shipped_date,delivered_date,destination_region_id,cost_flag
SH037798,FEDEX,Delhi,Pune,delayed,1,175.81,151.2,2024-04-21,2024-03-30,3,False
SH037800,FEDEX,Pune,Bangalore,in_transit,9,180.68,394.68,2024-03-15,2024-04-28,4,False
SH037801,BLUEDART,Chennai,Pune,pending,2,329.4,500.52,2024-03-20,2024-04-01,3,False
SH037802,DHL,Bangalore,Bangalore,delayed,8,477.47,96.65,2024-02-22,2024-01-15,2,False
SH037803,FEDEX,Chennai,Pune,in_transit,6,118.55,187.99,2024-04-26,2024-02-23,5,False
SH037804,DHL,Hyderabad,Pune,in_transit,2,150.0,413.88,2024-02-27,2024-04-15,2,False
SH037806,FEDEX,Hyderabad,Delhi,pending,8,255.71,172.01,2024-05-30,2024-05-04,3,False
SH037807,FEDEX,Hyderabad,Bangalore,delivered,1,133.28,131.77,2024-04-23,2024-04-05,2,False
SH037809,BLUEDART,Chennai,Bangalore,delivered,4,469.02,76.75,2024-03-23,2024-03-25,4,False
SH037810,FEDEX,Mumbai,Pune,delivered,4,251.02,38.85,2024-02-23,2024-03-27,1,False
SH037811,DHL,Hyderabad,Hyderabad,delayed,6,157.42,65.8,2024-05-22,2024-05-24,4,False
SH037812,DHL,Bangalore,Mumbai,in_transit,7,133.34,165.08,2024-03-28,2024-01-17,2,False
SH037813,FEDEX,Delhi,Bangalore,pending,8,486.88,306.22,2024-02-12,2024-05-30,3,False
SH037814,DHL,Bangalore,Chennai,in_transit,2,262.24,413.16,2024-01-20,2024-05-26,4,False
SH037815,DHL,Hyderabad,Delhi,in_transit,5,443.03,499.67,2024-05-24,2024-06-19,5,False
SH037816,DHL,Hyderabad,Hyderabad,in_transit,6,327.9,461.25,2024-02-24,2024-03-26,2,False
SH037817,BLUEDART,Delhi,Bangalore,delayed,4,86.46,53.39,2024-06-09,2024-06-26,5,False
SH037818,DHL,Delhi,Chennai,in_transit,3,146.05,87.24,2024-05-23,2024-04-08,2,False
SH037819,FEDEX,Chennai,Mumbai,pending,8,194.1,498.63,2024-06-15,2024-01-30,4,False
SH037821,FEDEX,Mumbai,Chennai,delayed,10,221.81,452.6,2024-02-14,2024-03-18,3,False
SH037824,DHL,Chennai,Mumbai,in_transit,1,63.66,76.41,2024-03-26,2024-02-01,5,False
SH037825,DHL,Hyderabad,Hyderabad,delivered,3,492.29,156.05,2024-06-05,2024-03-10,5,False
SH037827,BLUEDART,Pune,Chennai,delivered,5,217.11,154.29,2024-01-25,2024-03-02,3,False
SH037828,DHL,Mumbai,Bangalore,in_transit,6,370.05,246.12,2024-05-22,2024-02-18,1,False
SH037829,DHL,Chennai,Mumbai,in_transit,9,404.96,164.71,2024-06-20,2024-05-07,5,False
SH037830,FEDEX,Hyderabad,Chennai,delivered,3,175.29,233.02,2024-03-18,2024-01-05,4,False
SH037831,FEDEX,Hyderabad,Chennai,delivered,7,348.08,385.98,2024-06-14,2024-05-21,4,False
SH037832,DHL,Pune,Pune,delayed,8,418.64,437.94,2024-02-16,2024-05-03,5,False
SH037833,FEDEX,Chennai,Mumbai,delayed,0,342.44,481.23,2024-04-05,2024-06-20,2,False
SH037834,FEDEX,Hyderabad,Bangalore,pending,6,66.1,17.84,2024-04-24,2024-05-25,1,False
SH037835,FEDEX,Mumbai,Chennai,in_transit,8,205.72,137.95,2024-03-10,2024-03-13,1,False
SH037836,BLUEDART,Pune,Mumbai,delivered,4,91.41,340.2,2024-05-12,2024-02-26,3,False
SH037838,FEDEX,Chennai,Bangalore,pending,10,55.06,77.88,2024-01-02,2024-02-14,5,False
SH037839,FEDEX,Chennai,Pune,delayed,5,207.78,403.26,2024-01-05,2024-02-25,2,False
SH037840,DHL,Mumbai,Bangalore,pending,6,474.18,144.69,2024-04-23,2024-02-06,1,False
SH037841,FEDEX,Chennai,Bangalore,in_transit,2,302.11,136.6,2024-02-03,2024-03-06,4,False
SH037842,DHL,Delhi,Bangalore,delayed,6,441.26,349.83,2024-06-22,2024-01-11,4,False
SH037843,FEDEX,Hyderabad,Chennai,delivered,2,112.32,467.64,2024-01-18,2024-03-25,5,False
SH037844,BLUEDART,Chennai,Bangalore,in_transit,7,240.57,174.85,2024-02-20,2024-01-25,2,False
SH037845,DHL,Chennai,Mumbai,pending,6,105.03,457.15,2024-03-12,2024-03-07,2,False
SH037846,FEDEX,Pune,Chennai,delayed,1,0.0,8.4,2024-06-23,2024-01-08,3,False
SH037847,BLUEDART,Delhi,Pune,delayed,5,341.31,102.38,2024-02-11,2024-03-14,2,False
SH037848,DHL,Delhi,Bangalore,delayed,7,351.84,76.55,2024-04-30,2024-06-10,3,False
SH037849,FEDEX,Chennai,Mumbai,in_transit,7,161.79,77.07,2024-04-02,2024-06-18,3,False
SH037850,BLUEDART,Hyderabad,Pune,delivered,9,353.79,245.12,2024-04-18,2024-05-03,5,False
SH037851,FEDEX,Chennai,Mumbai,delayed,2,493.66,215.17,2024-02-10,2024-03-10,1,False
SH037852,DHL,Hyderabad,Chennai,delayed,1,433.51,327.37,2024-05-02,2024-02-04,4,False
SH037853,FEDEX,Chennai,Delhi,delivered,0,253.17,431.98,2024-06-28,2024-03-08,1,False
SH037854,DHL,Chennai,Delhi,in_transit,7,230.09,283.97,2024-06-04,2024-05-09,3,False
SH037855,BLUEDART,Pune,Chennai,in_transit,6,223.39,99.34,2024-04-16,2024-02-17,4,False
SH037857,FEDEX,Mumbai,Bangalore,delayed,7,292.57,455.38,2024-05-30,2024-04-14,3,False
SH037858,BLUEDART,Mumbai,Bangalore,delayed,9,423.81,375.5,2024-02-29,2024-01-24,5,False
SH037859,BLUEDART,Pune,Hyderabad,in_transit,6,457.03,48.12,2024-02-29,2024-06-14,1,False
SH037860,DHL,Bangalore,Pune,pending,5,308.6,188.64,2024-03-28,2024-03-21,5,False
SH037861,FEDEX,Pune,Bangalore,delayed,8,395.34,391.68,2024-03-22,2024-04-03,5,False
SH037862,FEDEX,Pune,Mumbai,delayed,0,70.04,419.44,2024-04-14,2024-05-23,5,False
SH037863,DHL,Hyderabad,Chennai,delayed,8,493.94,410.59,2024-06-07,2024-05-18,1,False
SH037864,FEDEX,Hyderabad,Mumbai,delivered,9,64.57,409.19,2024-01-13,2024-02-17,5,False
SH037865,DHL,Hyderabad,Mumbai,delivered,8,340.65,484.83,2024-05-01,2024-05-25,3,False
SH037866,DHL,Hyderabad,Mumbai,pending,4,85.67,38.18,2024-06-24,2024-05-05,1,False
SH037867,FEDEX,Chennai,Bangalore,delayed,3,404.86,54.54,2024-05-24,2024-06-18,2,False
SH037868,DHL,Pune,Pune,pending,10,192.91,361.18,2024-03-06,2024-05-29,5,False
SH037869,BLUEDART,Hyderabad,Delhi,in_transit,5,165.75,78.83,2024-06-24,2024-04-09,2,False
SH037870,FEDEX,Mumbai,Delhi,in_transit,8,376.94,28.71,2024-03-29,2024-05-12,5,False
SH037871,BLUEDART,Delhi,Pune,delayed,6,253.56,8.2,2024-01-01,2024-02-17,5,False
SH037872,DHL,Bangalore,Bangalore,in_transit,2,152.47,306.63,2024-01-20,2024-05-20,3,False
SH037873,FEDEX,Pune,Chennai,pending,5,110.41,179.94,2024-02-28,2024-06-26,2,False
SH037874,BLUEDART,Delhi,Pune,delivered,2,317.39,54.56,2024-06-27,2024-01-18,2,False
SH037875,FEDEX,Chennai,Delhi,delayed,6,355.38,431.68,2024-03-31,2024-06-12,4,False
SH037876,BLUEDART,Chennai,Chennai,delayed,5,272.17,159.6,2024-03-04,2024-01-15,4,False
SH037877,FEDEX,Delhi,Mumbai,delayed,0,240.83,420.42,2024-01-09,2024-06-21,2,False
SH037878,DHL,Hyderabad,Chennai,delayed,9,258.54,188.35,2024-01-06,2024-06-16,2,False
SH037879,DHL,Pune,Pune,in_transit,8,141.01,171.01,2024-04-09,2024-02-23,4,False
SH037880,DHL,Delhi,Pune,delivered,7,356.43,391.0,2024-06-24,2024-02-04,4,False
SH037881,DHL,Chennai,Delhi,in_transit,3,324.02,211.67,2024-03-23,2024-03-04,3,False
SH037882,DHL,Pune,Mumbai,delivered,2,293.7,404.27,2024-04-26,2024-03-30,2,False
SH037886,FEDEX,Mumbai,Mumbai,pending,6,113.63,202.5,2024-06-06,2024-02-13,4,False
SH037887,FEDEX,Hyderabad,Hyderabad,in_transit,6,390.07,317.76,2024-03-14,2024-01-07,5,False
SH037888,FEDEX,Mumbai,Pune,delayed,2,383.98,254.72,2024-05-06,2024-03-25,5,False
SH037889,BLUEDART,Mumbai,Mumbai,in_transit,3,174.2,195.59,2024-05-20,2024-07-02,3,False
SH037890,FEDEX,Hyderabad,Mumbai,delayed,5,164.13,88.58,2024-04-28,2024-04-09,2,False
SH037891,DHL,Mumbai,Bangalore,in_transit,7,488.65,229.27,2024-01-03,2024-04-26,1,False
SH037892,DHL,Bangalore,Chennai,delivered,1,214.81,358.96,2024-02-16,2024-06-04,4,False
SH037894,FEDEX,Mumbai,Bangalore,delayed,7,241.54,123.9,2024-03-27,2024-05-18,4,False
SH037895,FEDEX,Mumbai,Hyderabad,delayed,2,416.9,474.93,2024-04-11,2024-06-25,3,False
SH037896,DHL,Hyderabad,Mumbai,in_transit,4,356.91,17.34,2024-04-26,2024-04-13,1,False
SH037897,FEDEX,Hyderabad,Chennai,delivered,1,55.91,183.8,2024-03-05,2024-06-02,2,False
SH037899,BLUEDART,Delhi,Bangalore,in_transit,1,485.56,207.83,2024-03-19,2024-03-16,2,False
SH037900,DHL,Pune,Mumbai,in_transit,7,143.61,410.55,2024-05-19,2024-06-07,5,False
SH037902,BLUEDART,Chennai,Chennai,delivered,7,263.61,412.88,2024-04-30,2024-05-12,4,False
SH037903,DHL,Chennai,Chennai,pending,1,172.32,335.01,2024-03-20,2024-03-31,3,False
SH037904,FEDEX,Pune,Mumbai,in_transit,3,283.57,143.66,2024-06-29,2024-04-11,4,False
SH037906,DHL,Delhi,Mumbai,pending,2,356.06,153.48,2024-02-19,2024-01-23,3,False
SH037907,DHL,Pune,Pune,in_transit,3,215.75,454.6,2024-02-21,2024-03-02,2,False
SH037908,FEDEX,Chennai,Mumbai,in_transit,7,453.58,449.09,2024-01-16,2024-06-24,2,False
SH037909,BLUEDART,Hyderabad,Bangalore,delayed,5,385.51,414.87,2024-01-13,2024-05-01,5,False
SH037910,FEDEX,Pune,Mumbai,delayed,4,496.71,477.62,2024-04-27,2024-04-19,4,True
SH037911,DHL,Delhi,Chennai,in_transit,7,95.83,39.78,2024-02-18,2024-02-02,2,False
SH037912,FEDEX,Chennai,Bangalore,in_transit,7,52.28,275.9,2024-06-26,2024-02-08,4,False
SH037913,BLUEDART,Chennai,Bangalore,in_transit,3,157.75,279.7,2024-06-02,2024-02-01,4,False
SH037914,FEDEX,Hyderabad,Pune,delayed,4,0.0,2.61,2024-06-17,2024-04-25,1,False
SH037915,DHL,Hyderabad,Mumbai,in_transit,9,189.39,182.15,2024-05-07,2024-04-30,5,False
SH037916,DHL,Hyderabad,Pune,in_transit,1,436.86,360.47,2024-02-14,2024-07-06,1,False
SH037918,DHL,Bangalore,Hyderabad,delayed,8,486.41,428.6,2024-01-05,2024-03-08,2,False
SH037919,FEDEX,Bangalore,Bangalore,delivered,8,350.45,159.48,2024-06-25,2024-05-24,5,False
SH037920,FEDEX,Chennai,Chennai,delayed,10,336.95,43.56,2024-01-21,2024-01-09,2,False
SH037921,FEDEX,Chennai,Bangalore,in_transit,4,420.87,358.8,2024-05-10,2024-06-17,3,False
SH037922,FEDEX,Pune,Chennai,in_transit,-1,259.6,354.96,2024-06-11,2024-05-14,1,False
SH037923,DHL,Delhi,Mumbai,pending,1,326.06,88.3,2024-01-29,2024-06-19,3,False
SH037924,DHL,Delhi,Mumbai,delayed,5,97.52,131.06,2024-06-15,2024-02-05,3,False
SH037925,DHL,Delhi,Mumbai,delayed,2,123.03,326.4,2024-03-07,2024-04-02,4,False
SH037926,BLUEDART,Delhi,Pune,pending,2,159.22,105.12,2024-03-05,2024-02-10,2,False
SH037927,DHL,Chennai,Mumbai,delayed,9,97.74,146.66,2024-05-28,2024-01-16,5,False
SH037928,BLUEDART,Chennai,Mumbai,in_transit,7,275.36,80.9,2024-02-09,2024-04-22,3,False
SH037929,FEDEX,Hyderabad,Pune,in_transit,7,240.84,39.37,2024-02-14,2024-03-27,5,False
SH037930,BLUEDART,Delhi,Pune,in_transit,7,283.75,41.48,2024-04-04,2024-05-10,4,False
SH037931,FEDEX,Chennai,Chennai,delayed,5,497.58,9.46,2024-02-01,2024-05-22,3,True
SH037932,BLUEDART,Delhi,Pune,pending,5,218.91,8.83,2024-02-16,2024-01-21,3,False
SH037933,FEDEX,Chennai,Mumbai,delayed,9,458.36,186.3,2024-05-05,2024-02-02,4,False
SH037934,FEDEX,Delhi,Chennai,pending,8,351.55,424.77,2024-01-08,2024-04-16,3,False
SH037935,FEDEX,Chennai,Bangalore,delayed,6,491.26,355.78,2024-05-04,2024-06-29,3,False
SH037936,BLUEDART,Chennai,Bangalore,delayed,5,415.05,206.55,2024-03-01,2024-03-06,5,False
SH037937,FEDEX,Mumbai,Hyderabad,delayed,1,421.41,2.58,2024-02-09,2024-02-06,5,False
SH037938,FEDEX,Hyderabad,Chennai,in_transit,10,208.77,428.01,2024-06-15,2024-04-05,3,False
SH037939,BLUEDART,Bangalore,Chennai,delivered,5,62.1,196.39,2024-01-08,2024-04-14,4,False
SH037940,BLUEDART,Chennai,Bangalore,delayed,10,361.76,89.24,2024-03-04,2024-04-13,4,False
SH037941,BLUEDART,Delhi,Chennai,delivered,9,167.17,203.95,2024-01-26,2024-06-18,2,False
SH037942,FEDEX,Pune,Pune,in_transit,0,223.67,285.96,2024-01-28,2024-04-01,5,False
SH037943,BLUEDART,Delhi,Hyderabad,delivered,8,136.33,85.49,2024-01-14,2024-02-13,1,False
SH037945,FEDEX,Pune,Mumbai,pending,9,379.13,408.61,2024-05-18,2024-01-18,1,False
SH037946,BLUEDART,Hyderabad,Hyderabad,in_transit,7,451.75,405.58,2024-01-28,2024-05-04,4,False
SH037947,BLUEDART,Hyderabad,Chennai,pending,4,493.55,162.12,2024-03-25,2024-05-20,3,False
SH037948,FEDEX,Delhi,Delhi,in_transit,6,258.22,416.91,2024-01-25,2024-04-28,5,False
SH037951,DHL,Hyderabad,Bangalore,delivered,7,272.56,298.89,2024-05-05,2024-03-11,4,False
SH037952,BLUEDART,Chennai,Mumbai,pending,7,428.41,21.27,2024-05-01,2024-05-08,2,False
SH037953,DHL,Delhi,Pune,delayed,3,421.0,240.47,2024-02-22,2024-03-02,2,False
SH037955,DHL,Bangalore,Chennai,delayed,5,74.63,308.89,2024-06-08,2024-02-18,2,False
SH037956,FEDEX,Hyderabad,Bangalore,delivered,1,127.09,261.62,2024-04-10,2024-04-17,4,False
SH037957,FEDEX,Chennai,Delhi,delayed,6,435.22,375.6,2024-06-22,2024-04-29,2,False
SH037958,DHL,Pune,Mumbai,in_transit,9,494.93,183.12,2024-02-02,2024-04-02,1,False
SH037959,FEDEX,Delhi,Pune,delayed,2,307.7,42.48,2024-01-11,2024-05-27,1,False
SH037960,DHL,Bangalore,Pune,in_transit,7,226.08,398.95,2024-05-04,2024-03-16,2,False
SH037961,FEDEX,Delhi,Mumbai,in_transit,2,187.72,341.97,2024-04-07,2024-03-29,3,False
SH037962,BLUEDART,Chennai,Chennai,in_transit,7,357.05,441.34,2024-01-18,2024-02-06,4,False
SH037963,DHL,Chennai,Mumbai,delayed,5,470.75,210.43,2024-05-29,2024-04-27,3,False
SH037964,DHL,Mumbai,Mumbai,in_transit,7,420.13,31.77,2024-02-15,2024-02-09,2,False
SH037965,FEDEX,Pune,Hyderabad,delivered,7,452.04,95.97,2024-02-15,2024-04-06,2,False
SH037966,FEDEX,Pune,Mumbai,delayed,1,445.87,268.5,2024-04-03,2024-03-18,3,False
SH037967,BLUEDART,Chennai,Bangalore,delayed,4,93.4,8.06,2024-01-21,2024-04-12,4,False
SH037968,DHL,Chennai,Hyderabad,in_transit,4,214.34,195.38,2024-03-20,2024-06-01,4,False
SH037969,FEDEX,Pune,Pune,delivered,10,293.3,253.23,2024-04-18,2024-03-10,5,False
SH037970,FEDEX,Delhi,Pune,in_transit,6,86.92,36.66,2024-02-24,2024-01-11,5,False
SH037971,BLUEDART,Chennai,Mumbai,delayed,4,395.63,450.52,2024-03-04,2024-01-30,2,False
SH037972,FEDEX,Chennai,Bangalore,pending,10,337.02,192.19,2024-06-19,2024-02-25,3,False
SH037973,DHL,Mumbai,Chennai,delayed,5,225.39,200.49,2024-01-02,2024-02-10,3,False
SH037974,DHL,Hyderabad,Pune,delayed,3,99.14,331.38,2024-03-24,2024-05-28,3,False
SH037975,BLUEDART,Delhi,Mumbai,in_transit,6,349.45,480.32,2024-06-10,2024-06-09,1,False
SH037976,BLUEDART,Mumbai,Delhi,in_transit,2,431.45,190.51,2024-01-14,2024-02-21,5,False
SH037978,DHL,Chennai,Mumbai,delivered,1,59.98,411.05,2024-06-02,2024-05-22,5,False
SH037979,DHL,Mumbai,Pune,delayed,3,289.25,308.27,2024-02-06,2024-03-09,1,False
SH037980,BLUEDART,Delhi,Chennai,delayed,6,80.45,319.22,2024-06-05,2024-01-26,4,False
SH037981,BLUEDART,Hyderabad,Delhi,pending,9,464.95,364.36,2024-01-24,2024-04-09,1,False
SH037983,DHL,Pune,Bangalore,pending,8,288.1,167.64,2024-04-05,2024-03-18,3,False
SH037984,FEDEX,Pune,Mumbai,delayed,5,326.88,348.95,2024-01-23,2024-01-14,5,False
SH037985,DHL,Chennai,Mumbai,delayed,6,498.21,187.43,2024-04-23,2024-02-22,5,True
SH037986,BLUEDART,Delhi,Bangalore,in_transit,6,135.32,384.54,2024-02-15,2024-02-20,5,False
SH037987,DHL,Chennai,Mumbai,delayed,7,499.3,314.89,2024-04-10,2024-01-16,5,True
SH037988,DHL,Delhi,Delhi,delayed,4,364.08,219.91,2024-06-07,2024-03-19,2,False
SH037990,BLUEDART,Delhi,Pune,delayed,8,313.42,345.35,2024-01-02,2024-06-18,3,False
SH037991,FEDEX,Chennai,Delhi,in_transit,6,488.8,209.87,2024-04-03,2024-02-20,2,False
SH037992,FEDEX,Chennai,Bangalore,delayed,4,299.38,72.89,2024-01-26,2024-01-13,1,False
SH037993,DHL,Chennai,Mumbai,delayed,9,270.26,12.44,2024-01-25,2024-01-26,1,False
SH037994,DHL,Pune,Bangalore,in_transit,0,326.72,485.26,2024-03-14,2024-04-13,3,False
SH037996,DHL,Bangalore,Chennai,pending,7,376.03,60.64,2024-05-04,2024-06-02,5,False
SH037997,BLUEDART,Chennai,Hyderabad,delivered,1,247.8,110.28,2024-05-05,2024-06-14,4,False
SH037998,FEDEX,Hyderabad,Mumbai,in_transit,8,486.63,438.13,2024-03-12,2024-01-14,1,False
SH037999,DHL,Mumbai,Chennai,in_transit,2,117.19,12.3,2024-06-21,2024-05-21,5,False
SH038000,DHL,Chennai,Pune,delivered,8,93.03,276.8,2024-06-25,2024-03-20,4,False
SH038001,DHL,Delhi,Bangalore,in_transit,9,313.64,349.85,2024-02-04,2024-01-10,5,False
SH038002,FEDEX,Chennai,Pune,in_transit,3,96.97,53.47,2024-03-07,2024-01-24,1,False
SH038003,FEDEX,Pune,Chennai,pending,2,329.49,55.94,2024-03-17,2024-04-22,3,False
SH038005,FEDEX,Pune,Mumbai,delivered,9,332.86,334.86,2024-04-01,2024-06-22,3,False
SH038006,BLUEDART,Delhi,Chennai,in_transit,8,460.96,104.06,2024-04-18,2024-05-10,3,False
SH038007,DHL,Mumbai,Pune,delayed,8,147.76,259.3,2024-04-18,2024-06-04,5,False
SH038008,FEDEX,Pune,Chennai,delayed,3,318.58,427.24,2024-06-15,2024-04-02,3,False
SH038009,BLUEDART,Delhi,Pune,in_transit,9,142.85,35.95,2024-01-19,2024-05-26,2,False
SH038010,FEDEX,Pune,Pune,delayed,5,455.43,494.73,2024-01-24,2024-03-19,2,False
SH038011,FEDEX,Delhi,Mumbai,delivered,4,280.2,464.88,2024-04-30,2024-04-19,3,False
SH038012,DHL,Hyderabad,Mumbai,in_transit,6,158.16,116.59,2024-01-15,2024-06-24,5,False
SH038013,DHL,Mumbai,Chennai,in_transit,9,221.17,265.52,2024-06-08,2024-06-30,4,False
SH038014,BLUEDART,Chennai,Mumbai,delayed,-1,468.78,395.48,2024-03-31,2024-01-29,5,False
SH038015,FEDEX,Chennai,Mumbai,delivered,6,56.51,178.9,2024-02-23,2024-03-19,3,False
SH038016,FEDEX,Pune,Bangalore,in_transit,7,407.51,232.82,2024-01-06,2024-05-20,2,False
SH038017,FEDEX,Pune,Mumbai,delayed,1,300.56,408.81,2024-01-03,2024-05-08,3,False
SH038018,DHL,Pune,Delhi,delivered,3,180.09,193.15,2024-01-03,2024-03-22,1,False
SH038019,DHL,Bangalore,Pune,in_transit,3,190.32,69.39,2024-02-06,2024-01-17,1,False
SH038020,BLUEDART,Pune,Mumbai,delayed,2,261.16,145.99,2024-03-10,2024-03-17,5,False
SH038021,DHL,Delhi,Delhi,delayed,6,59.7,81.1,2024-05-12,2024-06-05,5,False
SH038022,BLUEDART,Chennai,Mumbai,in_transit,10,138.27,39.06,2024-05-06,2024-05-24,5,False
SH038023,FEDEX,Hyderabad,Bangalore,pending,10,196.12,84.72,2024-06-16,2024-05-11,2,False
SH038024,FEDEX,Bangalore,Hyderabad,pending,9,60.81,302.42,2024-01-17,2024-06-03,1,False
SH038025,FEDEX,Bangalore,Mumbai,pending,7,437.47,46.31,2024-02-29,2024-03-28,5,False
SH038026,FEDEX,Hyderabad,Pune,pending,2,434.45,247.52,2024-06-23,2024-02-26,2,False
SH038027,FEDEX,Hyderabad,Delhi,pending,2,125.92,406.79,2024-05-07,2024-03-05,2,False
SH038028,DHL,Chennai,Hyderabad,in_transit,6,295.37,106.79,2024-03-21,2024-06-21,2,False
SH038029,BLUEDART,Delhi,Hyderabad,in_transit,3,430.97,76.67,2024-05-23,2024-05-17,3,False
SH038030,FEDEX,Hyderabad,Pune,in_transit,6,441.17,326.85,2024-06-04,2024-02-24,3,False
SH038031,DHL,Pune,Delhi,delivered,8,379.62,54.58,2024-01-21,2024-02-16,2,False
SH038032,BLUEDART,Pune,Bangalore,in_transit,0,224.23,484.01,2024-02-26,2024-01-17,4,False
SH038033,FEDEX,Hyderabad,Pune,pending,2,107.15,146.61,2024-02-01,2024-02-24,5,False
SH038034,DHL,Pune,Delhi,delayed,9,362.41,96.9,2024-05-10,2024-01-12,1,False
SH038035,FEDEX,Chennai,Hyderabad,pending,2,140.07,102.04,2024-05-08,2024-01-15,4,False
SH038036,FEDEX,Pune,Mumbai,delivered,0,497.99,123.04,2024-03-18,2024-01-22,4,True
SH038037,BLUEDART,Pune,Pune,delayed,9,428.76,450.33,2024-02-01,2024-01-15,4,False
SH038038,DHL,Pune,Mumbai,pending,2,102.16,335.5,2024-03-25,2024-05-20,2,False
SH038040,BLUEDART,Chennai,Hyderabad,delayed,5,353.5,34.92,2024-04-15,2024-06-30,4,False
SH038041,BLUEDART,Chennai,Delhi,in_transit,6,361.46,420.1,2024-01-25,2024-06-07,1,False
SH038042,DHL,Pune,Mumbai,pending,3,97.97,279.43,2024-01-22,2024-02-03,2,False
SH038044,BLUEDART,Pune,Delhi,delayed,7,139.57,299.69,2024-06-04,2024-02-18,3,False
SH038045,FEDEX,Delhi,Pune,in_transit,1,83.27,188.61,2024-01-30,2024-04-02,2,False
SH038046,FEDEX,Mumbai,Pune,in_transit,4,191.31,46.31,2024-04-07,2024-03-07,3,False
SH038047,FEDEX,Pune,Chennai,in_transit,9,141.21,341.01,2024-04-20,2024-06-16,3,False
SH038048,FEDEX,Delhi,Hyderabad,in_transit,4,279.51,131.62,2024-01-11,2024-03-13,5,False
SH038049,BLUEDART,Mumbai,Bangalore,pending,6,100.45,452.51,2024-01-16,2024-04-27,1,False
SH038050,FEDEX,Chennai,Bangalore,pending,10,109.34,72.16,2024-01-23,2024-04-27,4,False
SH038051,BLUEDART,Chennai,Mumbai,delayed,10,264.28,421.15,2024-03-19,2024-03-22,3,False
SH038052,BLUEDART,Hyderabad,Chennai,delivered,4,392.98,150.81,2024-04-12,2024-01-12,2,False
SH038053,FEDEX,Pune,Pune,pending,5,226.86,290.45,2024-06-13,2024-02-09,2,False
SH038054,FEDEX,Delhi,Chennai,in_transit,6,101.99,139.33,2024-04-23,2024-02-25,5,False
SH038055,DHL,Mumbai,Bangalore,pending,5,232.86,257.68,2024-06-21,2024-05-30,4,False
SH038056,DHL,Pune,Delhi,delayed,5,196.69,416.69,2024-01-22,2024-03-17,4,False
SH038057,BLUEDART,Mumbai,Chennai,in_transit,9,490.1,388.41,2024-02-06,2024-04-25,5,False
SH038058,DHL,Mumbai,Delhi,delivered,4,440.82,10.9,2024-05-13,2024-05-05,1,False
SH038059,DHL,Chennai,Mumbai,delayed,0,75.06,323.89,2024-06-16,2024-06-10,2,False
SH038060,FEDEX,Delhi,Bangalore,in_transit,5,294.24,325.52,2024-01-05,2024-03-25,4,False
SH038061,DHL,Mumbai,Mumbai,delayed,3,130.32,338.85,2024-02-27,2024-02-25,1,False
SH038062,BLUEDART,Hyderabad,Mumbai,delayed,1,485.22,378.31,2024-05-09,2024-05-27,3,False
SH038063,BLUEDART,Delhi,Hyderabad,delayed,4,195.58,179.38,2024-04-08,2024-03-05,4,False
SH038064,FEDEX,Hyderabad,Hyderabad,in_transit,6,149.98,321.51,2024-06-16,2024-02-02,4,False
SH038065,DHL,Hyderabad,Delhi,delayed,5,451.78,472.41,2024-05-06,2024-01-26,3,False
SH038068,BLUEDART,Bangalore,Bangalore,delayed,6,101.13,484.7,2024-06-07,2024-04-17,4,False
SH038069,FEDEX,Hyderabad,Chennai,delivered,2,267.9,73.15,2024-01-29,2024-06-15,4,False
SH038070,FEDEX,Mumbai,Chennai,in_transit,4,377.29,24.85,2024-06-27,2024-02-25,3,False
SH038071,BLUEDART,Hyderabad,Bangalore,delayed,0,107.31,420.31,2024-04-20,2024-05-25,3,False
SH038072,DHL,Bangalore,Pune,delayed,0,138.24,63.15,2024-01-29,2024-05-09,3,False
SH038073,FEDEX,Pune,Chennai,delayed,0,65.49,154.91,2024-01-29,2024-01-13,3,False
SH038074,BLUEDART,Delhi,Pune,delayed,9,78.07,153.77,2024-05-19,2024-06-24,4,False
SH038075,DHL,Pune,Mumbai,delivered,5,224.4,38.18,2024-03-18,2024-05-30,5,False
SH038076,FEDEX,Bangalore,Delhi,delivered,8,218.71,164.2,2024-05-14,2024-02-28,1,False
SH038077,BLUEDART,Pune,Mumbai,in_transit,2,363.83,62.88,2024-04-15,2024-01-15,4,False
SH038078,FEDEX,Delhi,Delhi,in_transit,1,498.71,477.73,2024-01-02,2024-05-30,3,True
SH038079,DHL,Hyderabad,Bangalore,delayed,5,413.93,198.39,2024-02-06,2024-03-29,1,False
SH038081,FEDEX,Chennai,Delhi,in_transit,3,113.03,117.56,2024-02-23,2024-06-16,1,False
SH038082,BLUEDART,Delhi,Pune,delayed,5,327.39,477.31,2024-03-19,2024-04-30,3,False
SH038085,DHL,Pune,Delhi,in_transit,1,108.5,162.43,2024-04-16,2024-04-15,2,False
SH038086,DHL,Bangalore,Chennai,delivered,9,107.05,402.85,2024-01-21,2024-03-14,5,False
SH038087,DHL,Bangalore,Chennai,delayed,9,235.7,146.76,2024-03-21,2024-03-29,3,False
SH038088,DHL,Hyderabad,Pune,in_transit,8,289.56,214.71,2024-05-19,2024-05-24,2,False
SH038089,FEDEX,Mumbai,Chennai,delayed,2,150.3,472.22,2024-03-25,2024-02-04,5,False
SH038090,FEDEX,Pune,Hyderabad,in_transit,4,250.17,496.63,2024-03-31,2024-01-22,4,False
