"shipment_id","carrier","origin_city","destination_city","status","delay_days","cost_usd","weight_kg","shipped_date","delivered_date","destination_region_id"
SH026905,DHL,Chennai,Mumbai,pending,8,398.01,217.46,2024-03-29,2024-02-27,1
SH026906,DHL,Delhi,Pune,in_transit,5,306.22,194.39,2024-01-15,2024-06-15,4
SH026907,FEDEX,Mumbai,Bangalore,pending,7,480.63,9.90,2024-04-25,2024-04-12,4
SH026908,BLUEDART,Chennai,Bangalore,pending,5,355.81,419.94,2024-03-03,2024-06-06,5
SH026909,BLUEDART,Delhi,Pune,delivered,8,283.07,162.10,2024-02-08,2024-04-23,3
SH026910,BLUEDART,Hyderabad,Chennai,in_transit,0,401.35,11.74,2024-03-10,2024-01-26,5
SH026912,DHL,Delhi,Pune,pending,10,363.24,203.87,2024-02-09,2024-01-11,3
SH026913,FEDEX,Hyderabad,Pune,in_transit,4,251.60,376.89,2024-02-12,2024-03-02,5
SH026915,DHL,Delhi,Pune,in_transit,2,354.69,173.51,2024-04-22,2024-03-10,5
SH026917,BLUEDART,Chennai,Delhi,delayed,5,0.00,288.12,2024-06-25,2024-01-07,1
SH026918,FEDEX,Hyderabad,Hyderabad,delayed,2,324.96,177.79,2024-02-23,2024-06-16,2
SH026919,FEDEX,Pune,Chennai,delayed,1,398.86,453.15,2024-02-16,2024-04-27,5
SH026920,DHL,Hyderabad,Mumbai,delayed,7,489.51,489.30,2024-04-17,2024-06-01,2
SH026921,FEDEX,Hyderabad,Bangalore,delayed,4,476.94,304.50,2024-01-23,2024-06-13,5
SH026922,BLUEDART,Mumbai,Chennai,in_transit,9,0.00,113.70,2024-02-05,2024-04-23,3
SH026923,DHL,Chennai,Delhi,in_transit,-1,83.05,106.02,2024-05-16,2024-05-08,2
SH026924,FEDEX,Mumbai,Mumbai,pending,0,259.43,367.55,2024-04-19,2024-04-26,5
SH026925,FEDEX,Bangalore,Chennai,delayed,8,53.65,142.13,2024-01-23,2024-05-04,5
SH026926,DHL,Delhi,Chennai,delivered,1,193.61,355.76,2024-05-29,2024-06-18,5
SH026927,FEDEX,Hyderabad,Bangalore,in_transit,7,340.80,278.31,2024-01-19,2024-06-24,3
SH026928,FEDEX,Pune,Bangalore,in_transit,0,352.36,310.84,2024-02-18,2024-04-29,5
SH026929,FEDEX,Chennai,Pune,delayed,8,196.44,56.96,2024-05-16,2024-01-17,3
SH026930,DHL,Delhi,Delhi,delayed,5,127.62,475.41,2024-05-13,2024-04-17,4
SH026931,BLUEDART,Pune,Pune,delayed,1,100.70,163.65,2024-02-18,2024-06-15,2
SH026932,BLUEDART,Delhi,Pune,delayed,0,463.97,83.85,2024-05-04,2024-06-10,3
SH026933,BLUEDART,Pune,Chennai,in_transit,10,330.24,435.26,2024-01-25,2024-03-03,5
SH026935,DHL,Hyderabad,Mumbai,delivered,3,440.35,473.53,2024-04-28,2024-05-15,4
SH026936,DHL,Delhi,Bangalore,in_transit,2,447.27,242.21,2024-03-04,2024-04-08,1
SH026937,FEDEX,Hyderabad,Mumbai,delayed,7,450.84,142.92,2024-05-13,2024-05-03,3
SH026938,FEDEX,Delhi,Chennai,delayed,7,104.88,72.56,2024-02-29,2024-01-11,4
SH026939,BLUEDART,Chennai,Bangalore,pending,8,101.99,417.60,2024-01-30,2024-04-12,2
SH026940,DHL,Delhi,Chennai,in_transit,10,270.58,106.71,2024-01-26,2024-04-15,1
SH026941,DHL,Delhi,Delhi,in_transit,2,479.65,151.09,2024-03-18,2024-04-24,5
SH026942,DHL,Bangalore,Pune,in_transit,5,232.78,400.83,2024-04-07,2024-06-29,1
SH026943,DHL,Bangalore,Mumbai,in_transit,9,158.96,96.60,2024-06-20,2024-05-08,4
SH026944,BLUEDART,Hyderabad,Delhi,pending,9,218.88,2.76,2024-03-02,2024-06-26,5
SH026945,DHL,Bangalore,Bangalore,delayed,8,287.04,219.01,2024-06-02,2024-05-06,4
SH026947,DHL,Hyderabad,Chennai,in_transit,3,183.81,226.63,2024-05-08,2024-06-20,3
SH026948,FEDEX,Chennai,Pune,delivered,0,153.02,83.24,2024-02-14,2024-04-01,2
SH026949,FEDEX,Chennai,Pune,pending,1,389.60,429.60,2024-05-11,2024-05-02,4
SH026950,DHL,Mumbai,Delhi,pending,7,66.09,130.70,2024-02-19,2024-04-12,5
SH026951,BLUEDART,Hyderabad,Hyderabad,pending,8,348.95,297.42,2024-02-08,2024-06-16,3
SH026952,FEDEX,Hyderabad,Mumbai,delayed,6,258.24,463.32,2024-05-05,2024-01-21,5
SH026953,DHL,Hyderabad,Bangalore,in_transit,7,65.51,198.15,2024-05-30,2024-03-21,4
SH026954,BLUEDART,Hyderabad,Delhi,delayed,9,412.63,174.79,2024-04-22,2024-03-14,1
SH026955,BLUEDART,Chennai,Mumbai,delivered,-1,165.75,295.29,2024-04-26,2024-06-26,5
SH026956,BLUEDART,Delhi,Hyderabad,in_transit,9,278.26,494.41,2024-03-27,2024-05-13,3
SH026957,FEDEX,Chennai,Mumbai,in_transit,3,328.15,375.92,2024-06-16,2024-03-06,5
SH026958,DHL,Chennai,Hyderabad,in_transit,-1,350.93,114.88,2024-01-07,2024-03-18,1
SH026959,FEDEX,Mumbai,Pune,in_transit,4,284.51,484.03,2024-01-27,2024-02-24,4
SH026960,FEDEX,Delhi,Mumbai,delayed,2,0.00,307.63,2024-03-12,2024-04-01,5
SH026961,FEDEX,Delhi,Hyderabad,delivered,-1,412.56,203.08,2024-02-07,2024-05-20,5
SH026962,FEDEX,Pune,Chennai,in_transit,1,126.10,230.78,2024-04-02,2024-01-20,4
SH026963,BLUEDART,Mumbai,Mumbai,in_transit,2,468.34,292.52,2024-01-25,2024-02-17,5
SH026964,BLUEDART,Bangalore,Pune,delayed,2,257.45,25.50,2024-03-17,2024-02-20,5
SH026965,BLUEDART,Mumbai,Chennai,delayed,6,327.83,490.32,2024-04-07,2024-03-24,4
SH026966,FEDEX,Chennai,Delhi,in_transit,6,466.96,213.37,2024-02-23,2024-04-04,3
SH026967,FEDEX,Delhi,Bangalore,in_transit,2,407.35,148.53,2024-01-15,2024-03-25,4
SH026968,BLUEDART,Delhi,Bangalore,in_transit,-1,302.94,398.54,2024-06-15,2024-03-29,3
SH026969,DHL,Bangalore,Delhi,delivered,3,344.63,432.59,2024-04-24,2024-02-01,5
SH026970,FEDEX,Hyderabad,Pune,delayed,2,264.56,421.14,2024-03-31,2024-02-10,4
SH026971,FEDEX,Mumbai,Bangalore,delayed,1,138.49,22.46,2024-04-02,2024-02-18,3
SH026973,DHL,Pune,Pune,delayed,10,292.69,399.00,2024-03-16,2024-01-16,2
SH026974,FEDEX,Delhi,Chennai,pending,2,179.92,448.26,2024-06-18,2024-01-18,2
SH026975,FEDEX,Delhi,Mumbai,in_transit,3,145.63,182.45,2024-04-28,2024-02-13,4
SH026976,FEDEX,Chennai,Bangalore,delayed,1,279.55,164.42,2024-04-09,2024-04-24,5
SH026977,FEDEX,Delhi,Mumbai,delayed,9,142.89,268.83,2024-05-07,2024-05-01,2
SH026978,FEDEX,Mumbai,Pune,in_transit,-1,383.84,191.51,2024-03-27,2024-01-20,5
SH026979,FEDEX,Delhi,Delhi,in_transit,1,128.42,237.23,2024-01-05,2024-04-22,3
SH026980,DHL,Delhi,Chennai,delayed,6,50.89,41.13,2024-01-11,2024-06-14,4
SH026981,BLUEDART,Pune,Mumbai,delayed,1,96.32,268.83,2024-03-26,2024-01-15,3
SH026982,DHL,Pune,Pune,in_transit,8,280.26,353.39,2024-05-30,2024-02-23,2
SH026983,FEDEX,Hyderabad,Mumbai,in_transit,8,178.50,228.46,2024-01-11,2024-01-11,4
SH026984,BLUEDART,Pune,Bangalore,in_transit,0,324.99,392.10,2024-04-29,2024-06-02,5
SH026985,BLUEDART,Pune,Hyderabad,in_transit,9,471.33,263.81,2024-03-11,2024-05-21,5
SH026986,DHL,Hyderabad,Mumbai,in_transit,1,141.76,74.39,2024-06-09,2024-04-23,1
SH026987,DHL,Mumbai,Bangalore,delayed,-1,56.24,283.85,2024-01-19,2024-03-15,2
SH026988,FEDEX,Chennai,Pune,in_transit,7,115.98,415.63,2024-05-17,2024-04-08,3
SH026990,FEDEX,Delhi,Hyderabad,pending,8,427.09,35.24,2024-01-13,2024-02-12,3
SH026991,DHL,Chennai,Mumbai,delayed,3,187.51,463.45,2024-06-05,2024-02-08,3
SH026993,FEDEX,Pune,Hyderabad,in_transit,4,223.32,313.34,2024-05-30,2024-02-01,3
SH026994,DHL,Delhi,Chennai,pending,-1,479.29,4.48,2024-03-14,2024-06-11,5
SH026997,BLUEDART,Chennai,Bangalore,delayed,1,122.02,218.08,2024-01-12,2024-06-10,5
SH026998,DHL,Hyderabad,Delhi,delayed,7,446.25,185.15,2024-05-27,2024-03-30,2
SH026999,BLUEDART,Chennai,Mumbai,in_transit,0,383.60,292.65,2024-06-15,2024-06-08,2
SH027000,FEDEX,Bangalore,Bangalore,delayed,4,310.07,52.03,2024-01-20,2024-03-06,3
SH027001,DHL,Hyderabad,Pune,in_transit,1,139.03,400.95,2024-02-01,2024-06-21,3
SH027003,BLUEDART,Chennai,Mumbai,pending,4,81.69,294.83,2024-04-10,2024-04-09,3
SH027004,BLUEDART,Pune,Pune,in_transit,10,95.08,370.86,2024-05-20,2024-04-07,3
SH027005,FEDEX,Mumbai,Bangalore,delayed,8,411.59,32.15,2024-02-12,2024-03-06,3
SH027006,FEDEX,Pune,Chennai,delayed,6,271.66,223.45,2024-05-19,2024-04-27,4
SH027007,FEDEX,Delhi,Bangalore,pending,6,226.42,430.94,2024-04-11,2024-06-25,2
SH027008,FEDEX,Mumbai,Bangalore,delayed,6,440.57,300.42,2024-04-30,2024-03-25,4
SH027009,DHL,Mumbai,Hyderabad,in_transit,8,475.13,177.16,2024-01-10,2024-03-26,3
SH027010,DHL,Delhi,Mumbai,delayed,6,424.77,430.50,2024-04-28,2024-05-13,2
SH027011,FEDEX,Delhi,Mumbai,in_transit,5,202.77,14.58,2024-02-16,2024-06-04,2
SH027012,DHL,Hyderabad,Chennai,in_transit,9,257.80,247.27,2024-03-01,2024-05-28,5
SH027013,DHL,Bangalore,Chennai,in_transit,2,345.51,108.50,2024-01-28,2024-05-12,4
SH027014,DHL,Pune,Hyderabad,delivered,5,0.00,495.53,2024-06-05,2024-05-22,2
SH027015,BLUEDART,Hyderabad,Pune,delayed,9,204.83,2.10,2024-05-20,2024-03-24,4
SH027016,FEDEX,Delhi,Delhi,delayed,1,60.31,116.57,2024-01-10,2024-05-13,2
SH027017,FEDEX,Chennai,Mumbai,pending,4,230.35,174.34,2024-01-30,2024-04-13,2
SH027018,FEDEX,Pune,Pune,in_transit,-1,459.57,319.11,2024-01-20,2024-06-25,3
SH027019,DHL,Delhi,Delhi,in_transit,1,486.61,95.96,2024-06-07,2024-02-11,3
SH027020,BLUEDART,Pune,Hyderabad,in_transit,9,196.94,35.09,2024-01-13,2024-06-20,4
SH027021,FEDEX,Mumbai,Chennai,delayed,5,279.04,360.33,2024-02-02,2024-03-09,4
SH027022,BLUEDART,Delhi,Chennai,in_transit,7,224.92,9.24,2024-04-27,2024-01-11,3
SH027024,BLUEDART,Mumbai,Bangalore,delayed,10,165.23,399.82,2024-06-20,2024-06-12,5
SH027025,BLUEDART,Hyderabad,Bangalore,pending,0,331.44,457.46,2024-06-24,2024-07-02,3
SH027026,DHL,Chennai,Pune,delivered,10,0.00,240.60,2024-06-27,2024-04-29,2
SH027027,FEDEX,Delhi,Chennai,delayed,4,221.26,164.00,2024-05-21,2024-05-31,2
SH027028,DHL,Chennai,Chennai,in_transit,1,192.42,20.03,2024-01-20,2024-05-10,1
SH027029,DHL,Chennai,Mumbai,in_transit,10,332.78,118.71,2024-05-26,2024-01-26,5
SH027030,BLUEDART,Bangalore,Pune,pending,3,102.80,58.43,2024-04-12,2024-02-07,4
SH027032,FEDEX,Delhi,Mumbai,delayed,2,66.01,137.78,2024-03-07,2024-03-20,3
SH027035,BLUEDART,Pune,Chennai,in_transit,6,78.05,427.59,2024-03-06,2024-04-14,2
SH027036,DHL,Delhi,Mumbai,delayed,7,240.91,440.84,2024-04-10,2024-02-05,2
SH027037,FEDEX,Chennai,Chennai,delayed,1,432.51,66.18,2024-05-21,2024-05-30,2
SH027038,DHL,Delhi,Pune,delayed,1,62.82,238.77,2024-01-08,2024-04-02,3
SH027039,FEDEX,Mumbai,Hyderabad,in_transit,2,286.82,121.14,2024-02-12,2024-01-28,3
SH027040,DHL,Delhi,Hyderabad,in_transit,2,482.79,176.14,2024-03-07,2024-04-11,4
SH027041,DHL,Hyderabad,Chennai,delayed,3,273.57,147.20,2024-04-04,2024-03-04,1
SH027042,BLUEDART,Chennai,Chennai,delayed,6,51.95,459.77,2024-03-26,2024-06-20,5
SH027043,DHL,Chennai,Delhi,delivered,2,194.57,234.47,2024-02-21,2024-02-17,4
SH027044,DHL,Chennai,Pune,in_transit,6,251.94,88.15,2024-04-16,2024-04-30,5
SH027045,FEDEX,Pune,Chennai,in_transit,4,298.16,194.29,2024-05-14,2024-04-26,2
SH027046,DHL,Chennai,Chennai,in_transit,5,446.86,97.57,2024-04-07,2024-01-25,1
SH027047,DHL,Delhi,Chennai,delayed,5,295.47,121.56,2024-03-06,2024-02-23,2
SH027048,DHL,Delhi,Delhi,delayed,4,76.50,183.07,2024-02-20,2024-02-12,4
SH027049,FEDEX,Delhi,Delhi,in_transit,3,444.64,466.55,2024-01-04,2024-04-23,4
SH027050,BLUEDART,Pune,Bangalore,in_transit,8,62.89,281.39,2024-01-12,2024-02-19,3
SH027051,DHL,Chennai,Pune,delayed,3,443.43,314.58,2024-06-16,2024-05-27,1
SH027052,DHL,Bangalore,Bangalore,delivered,8,84.13,228.47,2024-02-17,2024-04-30,3
SH027053,FEDEX,Chennai,Pune,delayed,8,92.01,47.50,2024-04-27,2024-03-01,4
SH027054,FEDEX,Delhi,Pune,delivered,6,324.26,493.27,2024-05-19,2024-04-25,4
SH027055,BLUEDART,Delhi,Pune,delayed,1,392.77,172.20,2024-03-25,2024-02-28,1
SH027056,FEDEX,Mumbai,Chennai,delayed,9,0.00,268.39,2024-03-21,2024-03-04,2
SH027057,FEDEX,Pune,Pune,delivered,5,409.70,33.76,2024-01-31,2024-05-12,4
SH027058,DHL,Chennai,Mumbai,delayed,10,293.72,135.61,2024-05-13,2024-06-15,4
SH027059,DHL,Hyderabad,Bangalore,in_transit,4,297.16,100.65,2024-03-17,2024-06-20,5
SH027060,DHL,Chennai,Pune,pending,6,355.12,209.22,2024-02-19,2024-01-25,5
SH027062,FEDEX,Mumbai,Delhi,delivered,6,480.76,230.78,2024-05-05,2024-01-08,4
SH027063,FEDEX,Hyderabad,Bangalore,delayed,7,495.95,265.21,2024-01-06,2024-02-09,3
SH027064,DHL,Chennai,Mumbai,in_transit,1,464.43,429.88,2024-04-01,2024-05-06,5
SH027065,FEDEX,Pune,Delhi,in_transit,8,54.79,198.57,2024-05-11,2024-04-24,5
SH027066,FEDEX,Hyderabad,Bangalore,in_transit,4,110.43,479.62,2024-01-18,2024-01-17,4
SH027068,BLUEDART,Hyderabad,Pune,pending,4,189.20,379.40,2024-05-28,2024-04-10,3
SH027069,FEDEX,Delhi,Delhi,in_transit,7,417.69,22.26,2024-03-30,2024-03-07,3
SH027070,FEDEX,Mumbai,Bangalore,delayed,2,372.30,133.77,2024-06-17,2024-01-19,2
SH027071,BLUEDART,Bangalore,Delhi,in_transit,3,64.47,195.22,2024-03-20,2024-03-02,3
SH027072,FEDEX,Mumbai,Pune,in_transit,10,126.65,300.37,2024-03-06,2024-03-27,3
SH027073,FEDEX,Chennai,Pune,delayed,3,457.86,466.46,2024-03-13,2024-06-28,4
SH027074,BLUEDART,Chennai,Delhi,pending,2,207.33,174.25,2024-01-30,2024-06-18,5
SH027075,FEDEX,Bangalore,Hyderabad,delayed,1,425.80,210.30,2024-04-28,2024-01-27,4
SH027077,DHL,Delhi,Chennai,pending,7,286.95,8.60,2024-03-31,2024-04-29,3
SH027079,BLUEDART,Delhi,Bangalore,in_transit,7,361.41,85.60,2024-06-03,2024-03-09,4
SH027080,BLUEDART,Delhi,Chennai,pending,5,319.76,77.43,2024-02-15,2024-02-17,5
SH027081,BLUEDART,Hyderabad,Bangalore,delayed,7,215.97,138.72,2024-05-21,2024-02-28,2
SH027082,FEDEX,Mumbai,Bangalore,pending,8,388.49,283.84,2024-05-26,2024-05-15,2
SH027083,FEDEX,Chennai,Pune,delayed,1,112.00,41.52,2024-02-04,2024-03-30,3
SH027085,BLUEDART,Bangalore,Bangalore,delivered,0,451.90,209.14,2024-05-22,2024-03-24,4
SH027086,DHL,Bangalore,Bangalore,delayed,8,104.94,194.26,2024-03-29,2024-01-09,4
SH027087,BLUEDART,Hyderabad,Hyderabad,delivered,0,60.04,157.12,2024-02-25,2024-01-14,3
SH027088,BLUEDART,Bangalore,Delhi,delayed,5,390.71,330.61,2024-02-14,2024-01-07,3
SH027089,DHL,Hyderabad,Bangalore,in_transit,4,269.69,79.71,2024-02-07,2024-06-09,1
SH027090,FEDEX,Delhi,Pune,delayed,3,347.40,400.06,2024-03-30,2024-01-11,3
SH027091,DHL,Chennai,Chennai,delivered,6,94.98,73.28,2024-05-17,2024-02-09,5
SH027093,FEDEX,Pune,Delhi,in_transit,8,247.24,383.53,2024-04-02,2024-04-11,3
SH027094,DHL,Delhi,Chennai,delivered,6,477.85,370.32,2024-03-13,2024-01-14,3
SH027095,DHL,Hyderabad,Hyderabad,pending,2,151.57,354.85,2024-04-22,2024-01-13,2
SH027096,DHL,Pune,Chennai,delayed,6,223.08,337.40,2024-02-09,2024-03-14,2
SH027097,FEDEX,Delhi,Chennai,delivered,9,307.10,406.04,2024-03-15,2024-04-09,2
SH027099,BLUEDART,Delhi,Bangalore,delayed,10,321.11,413.03,2024-03-18,2024-05-22,3
SH027100,FEDEX,Delhi,Chennai,delayed,3,216.18,474.23,2024-06-01,2024-03-25,3
SH027101,DHL,Bangalore,Chennai,in_transit,8,170.59,300.70,2024-02-09,2024-03-12,1
SH027102,FEDEX,Hyderabad,Hyderabad,pending,2,57.96,474.21,2024-04-11,2024-03-14,3
SH027103,FEDEX,Pune,Pune,in_transit,8,240.06,493.78,2024-04-20,2024-05-13,5
SH027104,DHL,Bangalore,Mumbai,in_transit,3,472.38,68.87,2024-01-27,2024-01-29,3
SH027105,BLUEDART,Delhi,Chennai,delayed,8,55.72,104.32,2024-01-15,2024-02-18,5
SH027108,FEDEX,Mumbai,Pune,delivered,9,336.56,310.47,2024-03-02,2024-05-25,2
SH027109,BLUEDART,Delhi,Pune,in_transit,5,178.66,330.94,2024-02-25,2024-01-20,5
SH027110,BLUEDART,Delhi,Mumbai,delayed,7,453.32,264.73,2024-03-11,2024-03-10,2
SH027111,DHL,Delhi,Mumbai,delayed,9,244.60,218.38,2024-05-11,2024-06-20,5
SH027112,DHL,Bangalore,Mumbai,delayed,6,68.68,467.65,2024-04-24,2024-01-19,3
SH027113,BLUEDART,Hyderabad,Pune,delayed,5,100.72,83.51,2024-02-10,2024-03-21,3
SH027114,BLUEDART,Chennai,Bangalore,delivered,4,195.70,370.00,2024-01-17,2024-05-15,1
SH027115,DHL,Mumbai,Mumbai,pending,5,212.95,274.83,2024-02-09,2024-05-14,2
SH027116,DHL,Delhi,Pune,in_transit,3,438.52,51.01,2024-04-17,2024-05-25,2
SH027117,BLUEDART,Pune,Chennai,in_transit,4,237.12,221.25,2024-02-25,2024-03-09,5
SH027118,DHL,Hyderabad,Hyderabad,pending,7,0.00,157.99,2024-01-24,2024-02-09,4
SH027120,FEDEX,Delhi,Chennai,pending,1,227.95,102.79,2024-03-06,2024-05-06,2
SH027121,DHL,Chennai,Chennai,pending,8,140.45,20.71,2024-04-11,2024-04-26,2
SH027122,FEDEX,Pune,Delhi,pending,-1,166.63,467.02,2024-03-22,2024-02-09,3
SH027124,DHL,Delhi,Pune,delayed,4,311.17,84.86,2024-05-31,2024-02-07,4
SH027125,DHL,Hyderabad,Mumbai,in_transit,1,481.41,364.86,2024-04-23,2024-04-28,2
SH027126,DHL,Delhi,Mumbai,in_transit,3,117.16,144.92,2024-06-04,2024-04-24,1
SH027127,BLUEDART,Delhi,Pune,in_transit,6,78.36,283.17,2024-03-17,2024-04-12,2
SH027128,DHL,Pune,Mumbai,in_transit,4,190.76,206.62,2024-01-07,2024-02-09,4
SH027129,DHL,Hyderabad,Hyderabad,in_transit,9,271.65,48.12,2024-05-22,2024-03-30,4
SH027130,DHL,Bangalore,Pune,in_transit,9,417.99,44.65,2024-03-17,2024-05-24,5
SH027131,BLUEDART,Chennai,Chennai,in_transit,8,145.10,263.23,2024-02-07,2024-01-04,4
SH027132,BLUEDART,Delhi,Pune,delayed,4,308.92,176.32,2024-02-20,2024-01-30,4
SH027133,DHL,Chennai,Delhi,in_transit,3,276.71,168.97,2024-01-26,2024-05-05,5
SH027134,FEDEX,Chennai,Chennai,in_transit,1,304.53,345.98,2024-02-23,2024-03-17,3
SH027135,DHL,Hyderabad,Hyderabad,in_transit,6,431.01,455.53,2024-06-08,2024-04-14,4
SH027136,FEDEX,Chennai,Hyderabad,delivered,10,171.78,67.00,2024-05-18,2024-06-20,4
SH027138,DHL,Pune,Mumbai,delayed,9,444.41,22.90,2024-01-30,2024-01-17,3
SH027139,BLUEDART,Hyderabad,Pune,delayed,3,67.98,442.83,2024-02-24,2024-03-17,1
SH027140,DHL,Pune,Mumbai,in_transit,2,294.55,477.12,2024-01-13,2024-04-21,3
SH027141,DHL,Pune,Chennai,delayed,6,160.00,455.21,2024-02-15,2024-04-22,5
SH027142,DHL,Bangalore,Delhi,pending,9,439.11,174.67,2024-06-11,2024-04-02,2
SH027143,DHL,Pune,Delhi,delivered,3,151.23,104.06,2024-01-06,2024-02-15,2
SH027144,FEDEX,Pune,Mumbai,pending,3,367.32,89.03,2024-05-16,2024-02-23,4
SH027145,FEDEX,Pune,Mumbai,delayed,1,453.70,166.56,2024-05-21,2024-03-25,5
SH027146,FEDEX,Delhi,Bangalore,pending,7,200.37,51.99,2024-05-22,2024-02-09,4
SH027147,BLUEDART,Chennai,Hyderabad,delayed,4,392.33,40.47,2024-04-13,2024-06-23,4
SH027149,FEDEX,Delhi,Hyderabad,delivered,7,356.82,238.47,2024-04-06,2024-05-31,3
SH027150,FEDEX,Delhi,Chennai,delivered,6,470.67,198.28,2024-06-22,2024-05-09,5
SH027151,DHL,Chennai,Mumbai,in_transit,10,449.15,4.67,2024-04-14,2024-01-24,3
SH027152,DHL,Hyderabad,Delhi,delayed,2,103.35,20.12,2024-04-17,2024-03-27,1
SH027153,FEDEX,Delhi,Delhi,in_transit,10,280.78,276.59,2024-01-09,2024-03-04,3
SH027154,DHL,Pune,Chennai,in_transit,6,388.37,189.06,2024-02-20,2024-04-26,3
SH027155,BLUEDART,Pune,Hyderabad,pending,4,286.73,263.95,2024-05-18,2024-05-07,5
SH027156,FEDEX,Chennai,Pune,in_transit,4,245.70,52.92,2024-02-19,2024-01-21,3
SH027157,BLUEDART,Pune,Chennai,in_transit,7,376.27,308.86,2024-01-17,2024-06-21,3
SH027159,BLUEDART,Hyderabad,Delhi,in_transit,2,297.95,157.49,2024-06-22,2024-04-29,2
SH027160,BLUEDART,Hyderabad,Bangalore,delayed,5,61.60,40.60,2024-06-21,2024-04-20,5
SH027161,BLUEDART,Chennai,Bangalore,delayed,7,283.76,107.13,2024-06-21,2024-02-28,5
SH027163,FEDEX,Delhi,Hyderabad,in_transit,1,126.77,396.36,2024-05-29,2024-02-05,4
SH027164,DHL,Chennai,Bangalore,in_transit,6,432.84,125.35,2024-05-02,2024-03-14,5
SH027165,BLUEDART,Mumbai,Chennai,delayed,6,288.27,358.76,2024-01-18,2024-06-16,3
SH027166,BLUEDART,Mumbai,Chennai,delayed,6,117.02,398.82,2024-02-26,2024-02-21,2
SH027168,BLUEDART,Pune,Bangalore,pending,9,287.63,476.08,2024-03-31,2024-06-13,5
SH027169,DHL,Hyderabad,Bangalore,in_transit,9,395.94,315.39,2024-03-29,2024-02-17,2
SH027170,DHL,Pune,Pune,in_transit,0,229.23,335.59,2024-01-15,2024-05-14,4
SH027171,DHL,Hyderabad,Bangalore,pending,8,455.31,130.28,2024-06-15,2024-04-12,5
SH027172,DHL,Pune,Bangalore,in_transit,0,197.36,453.97,2024-05-16,2024-05-06,3
SH027173,DHL,Mumbai,Chennai,delayed,5,365.96,448.53,2024-05-17,2024-02-23,1
SH027175,FEDEX,Hyderabad,Chennai,delivered,6,354.00,74.82,2024-02-15,2024-06-09,5
SH027176,DHL,Pune,Mumbai,delayed,8,303.18,35.50,2024-06-06,2024-03-31,4
SH027177,FEDEX,Mumbai,Bangalore,pending,4,315.20,372.43,2024-01-03,2024-01-27,4
SH027179,DHL,Hyderabad,Hyderabad,delivered,7,409.27,393.27,2024-06-17,2024-03-31,3
SH027180,FEDEX,Hyderabad,Bangalore,in_transit,2,199.84,441.43,2024-02-08,2024-06-17,1
SH027181,DHL,Pune,Bangalore,in_transit,7,194.49,431.77,2024-06-28,2024-05-23,4
SH027182,DHL,Chennai,Pune,delayed,2,450.95,173.42,2024-03-24,2024-02-16,1
SH027183,BLUEDART,Hyderabad,Pune,delayed,6,125.47,91.62,2024-03-08,2024-03-25,3
SH027184,BLUEDART,Mumbai,Bangalore,in_transit,4,59.52,468.86,2024-05-17,2024-06-11,5
SH027185,BLUEDART,Delhi,Hyderabad,in_transit,6,214.75,245.18,2024-03-17,2024-04-12,2
SH027186,DHL,Chennai,Pune,in_transit,2,444.17,269.24,2024-03-21,2024-02-20,4
SH027187,FEDEX,Bangalore,Hyderabad,delivered,-1,350.93,90.61,2024-06-10,2024-03-24,5
SH027188,DHL,Delhi,Delhi,delayed,7,481.14,96.23,2024-06-04,2024-06-19,3
SH027189,FEDEX,Chennai,Pune,in_transit,2,118.72,166.36,2024-06-17,2024-06-23,2
SH027191,DHL,Pune,Pune,pending,6,190.31,167.99,2024-06-26,2024-06-28,5
SH027192,BLUEDART,Chennai,Chennai,in_transit,8,290.70,158.72,2024-04-12,2024-03-01,5
SH027193,BLUEDART,Pune,Pune,delayed,3,464.67,425.67,2024-02-11,2024-02-14,2
SH027194,DHL,Hyderabad,Chennai,pending,4,497.16,78.27,2024-01-24,2024-05-21,1
SH027195,FEDEX,Pune,Chennai,in_transit,6,440.76,231.46,2024-02-25,2024-06-19,2
SH027196,DHL,Chennai,Hyderabad,delayed,3,301.02,2.61,2024-06-26,2024-02-21,3
SH027198,BLUEDART,Bangalore,Pune,pending,5,379.49,10.39,2024-03-14,2024-04-20,2
SH027200,DHL,Chennai,Pune,pending,8,426.31,139.21,2024-06-14,2024-03-20,5
SH027201,BLUEDART,Chennai,Delhi,delayed,4,301.54,374.39,2024-03-09,2024-06-06,5
SH027202,FEDEX,Delhi,Mumbai,delayed,5,318.86,299.88,2024-01-14,2024-04-23,2
SH027203,FEDEX,Bangalore,Bangalore,delayed,4,104.88,42.65,2024-02-10,2024-02-25,3
SH027204,DHL,Mumbai,Pune,in_transit,4,483.06,348.30,2024-01-12,2024-02-27,5
SH027205,BLUEDART,Pune,Bangalore,in_transit,9,211.25,262.70,2024-06-06,2024-04-17,3
SH027206,DHL,Mumbai,Bangalore,pending,9,373.01,144.68,2024-03-17,2024-02-22,4
SH027207,BLUEDART,Chennai,Mumbai,in_transit,5,453.99,187.98,2024-01-04,2024-03-01,2
SH027208,FEDEX,Chennai,Bangalore,in_transit,0,328.27,395.74,2024-04-27,2024-03-19,1
SH027209,DHL,Bangalore,Chennai,delayed,7,127.06,360.47,2024-01-06,2024-03-27,4
SH027210,BLUEDART,Bangalore,Delhi,delayed,0,435.73,180.89,2024-05-13,2024-04-15,3
